route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100511,85775,608343506,"U-District Station","EXPRESS",1,7216182,30542002,0,501,1,1
100511,85775,608343626,"U-District Station","EXPRESS",1,7216182,30542002,0,501,1,1
100511,85775,608343696,"U-District Station","EXPRESS",1,7216183,30542002,0,501,1,1
100511,85775,608343916,"U-District Station","EXPRESS",1,7216105,30542002,0,501,1,1
100511,85775,608343956,"Redmond","EXPRESS",0,7216185,41542004,0,501,1,1
100511,85775,608343986,"Redmond","EXPRESS",0,7216185,41542004,0,501,1,1
100511,85775,608344046,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608344196,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608344306,"U-District Station","EXPRESS",1,7216248,30542002,0,501,1,1
100511,85775,608344336,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608344416,"Redmond","EXPRESS",0,7216248,41542004,0,501,1,1
100511,85775,608344446,"U-District Station","EXPRESS",1,7216182,30542002,0,501,1,1
100511,85775,608344516,"U-District Station","EXPRESS",1,7216248,30542002,0,501,1,1
100511,85775,608344596,"Redmond","EXPRESS",0,7216109,41542004,0,501,1,1
100511,85775,608344686,"U-District Station","EXPRESS",1,7216109,30542002,0,501,1,1
100511,85775,608344706,"U-District Station","EXPRESS",1,7216109,30542002,0,501,1,1
100511,85775,608344776,"U-District Station","EXPRESS",1,7216182,30542002,0,501,1,1
100511,85775,608344816,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608344966,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608344996,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608345036,"U-District Station","EXPRESS",1,7216185,30542002,0,501,1,1
100511,85775,608345096,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345106,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345116,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345136,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345166,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345176,"U-District Station","EXPRESS",1,7216244,30542002,0,501,1,1
100511,85775,608345246,"U-District Station","EXPRESS",1,7216107,30542002,0,501,1,1
100511,85775,608345256,"U-District Station","EXPRESS",1,7216106,30542002,0,501,1,1
100511,85775,608345266,"U-District Station","EXPRESS",1,7216106,30542002,0,501,1,1
100173,14523,608356466,"Madrona and 34th Ave Via E Cherry St","LOCAL",0,7214701,21003024,0,101,1,1
100173,14523,608356506,"Madrona and 34th Ave Via E Cherry St","LOCAL",0,7214736,21003024,0,101,1,1
100219,14523,608356566,"Downtown Seattle","LOCAL",0,7214700,21004022,0,101,1,1
100210,13213,608394776,"Othello Station N Beacon Hill","LOCAL",0,7214609,21036002,0,101,1,1
100210,13213,608394786,"Othello Station N Beacon Hill","LOCAL",0,7214610,21036002,0,101,1,1
100210,14523,608394886,"Othello Station N Beacon Hill","LOCAL",0,7214672,21036002,0,101,1,1
100223,85775,608561106,"To Route 43 Via Broadway","LOCAL",0,7214895,11043005,0,101,1,1
100223,85775,608561146,"To Route 43 Via Broadway","LOCAL",0,7214782,11043005,0,101,1,1
100223,85775,608561326,"To Route 43 Via Broadway","LOCAL",0,7214780,11043005,0,101,1,1
100223,85775,608561846,"Capitol Hill University Of Washington Medical Center","LOCAL",1,7214865,20043008,0,101,1,1
100223,85775,608562356,"Capitol Hill University Of Washington Medical Center","LOCAL",1,7214781,20043008,0,101,1,1
100223,85775,608562636,"University District Montlake","LOCAL",0,7214776,11043006,0,101,1,1
100223,85775,608562796,"Capitol Hill University Of Washington Medical Center","LOCAL",1,7214775,20043008,0,101,1,1
100223,85775,608562826,"To Route 43 Via Broadway","LOCAL",0,7214865,11043005,0,101,1,1
100219,85775,608566856,"Downtown Seattle","LOCAL",0,7214852,21004022,0,101,1,1
102576,85775,608571626,"South Lake Union Downtown Seattle","LOCAL",1,7214812,10673006,0,101,1,1
102576,85775,608571636,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608571656,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608571676,"West Seattle Alaska Junction","LOCAL",0,7214887,21673004,0,101,1,1
102576,85775,608571696,"West Seattle Alaska Junction","LOCAL",0,7214885,21673004,0,101,1,1
102576,85775,608571706,"West Seattle Alaska Junction","LOCAL",0,7214885,21673004,0,101,1,1
102576,85775,608571716,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608571766,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608571776,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608571796,"West Seattle Alaska Junction","LOCAL",0,7214823,21673004,0,101,1,1
102576,85775,608571806,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608571816,"West Seattle Alaska Junction","LOCAL",0,7214823,21673004,0,101,1,1
102576,85775,608571826,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608571876,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608571886,"West Seattle Alaska Junction","LOCAL",0,7214828,21673004,0,101,1,1
102576,85775,608571926,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
102576,85775,608571946,"West Seattle Alaska Junction","LOCAL",0,7214824,21673004,0,101,1,1
102576,85775,608571956,"West Seattle Alaska Junction","LOCAL",0,7214824,21673004,0,101,1,1
102576,85775,608571966,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608571976,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608572016,"West Seattle Alaska Junction","LOCAL",0,7214890,21673004,0,101,1,1
102576,85775,608572026,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608572076,"West Seattle Alaska Junction","LOCAL",0,7214884,21673004,0,101,1,1
102576,85775,608572086,"West Seattle Alaska Junction","LOCAL",0,7214817,21673004,0,101,1,1
102576,85775,608572096,"West Seattle Alaska Junction","LOCAL",0,7214819,21673004,0,101,1,1
102576,85775,608572106,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608572116,"West Seattle Alaska Junction","LOCAL",0,7214887,21673004,0,101,1,1
102576,85775,608572126,"West Seattle Alaska Junction","LOCAL",0,7214826,21673004,0,101,1,1
102576,85775,608572186,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608572196,"West Seattle Alaska Junction","LOCAL",0,7214817,21673004,0,101,1,1
102576,85775,608572206,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608572216,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608572226,"West Seattle Alaska Junction","LOCAL",0,7214819,21673004,0,101,1,1
102576,85775,608572236,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608572246,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608572256,"West Seattle Alaska Junction","LOCAL",0,7214824,21673004,0,101,1,1
102576,85775,608572266,"West Seattle Alaska Junction","LOCAL",0,7214823,21673004,0,101,1,1
102576,85775,608572276,"West Seattle Alaska Junction","LOCAL",0,7214827,21673004,0,101,1,1
102576,85775,608572286,"West Seattle Alaska Junction","LOCAL",0,7214816,21673004,0,101,1,1
102576,85775,608572296,"West Seattle Alaska Junction","LOCAL",0,7214816,21673004,0,101,1,1
102576,85775,608572406,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608572416,"West Seattle Alaska Junction","LOCAL",0,7214819,21673004,0,101,1,1
102576,85775,608572426,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608572436,"West Seattle Alaska Junction","LOCAL",0,7214887,21673004,0,101,1,1
102576,85775,608572446,"West Seattle Alaska Junction","LOCAL",0,7214886,21673004,0,101,1,1
102576,85775,608572456,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608572466,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608572476,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608572486,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
102576,85775,608572496,"West Seattle Alaska Junction","LOCAL",0,7214824,21673004,0,101,1,1
102576,85775,608572506,"West Seattle Alaska Junction","LOCAL",0,7214887,21673004,0,101,1,1
102576,85775,608572516,"West Seattle Alaska Junction","LOCAL",0,7214892,21673004,0,101,1,1
102576,85775,608572526,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608572536,"West Seattle Alaska Junction","LOCAL",0,7214827,21673004,0,101,1,1
102576,85775,608572546,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608572736,"West Seattle Alaska Junction","LOCAL",0,7214883,21673004,0,101,1,1
102576,85775,608572746,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608572756,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608572766,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608572776,"West Seattle Alaska Junction","LOCAL",0,7214891,21673004,0,101,1,1
102576,85775,608572786,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608572796,"West Seattle Alaska Junction","LOCAL",0,7214816,21673004,0,101,1,1
102576,85775,608572856,"South Lake Union Downtown Seattle","LOCAL",1,7214822,10673006,0,101,1,1
102576,85775,608572866,"South Lake Union Downtown Seattle","LOCAL",1,7214816,10673006,0,101,1,1
102576,85775,608572886,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608572896,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608572906,"West Seattle Alaska Junction","LOCAL",0,7214825,21673004,0,101,1,1
102576,85775,608572916,"West Seattle Alaska Junction","LOCAL",0,7214817,21673004,0,101,1,1
102576,85775,608572926,"West Seattle Alaska Junction","LOCAL",0,7214819,21673004,0,101,1,1
102576,85775,608572936,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608572946,"West Seattle Alaska Junction","LOCAL",0,7214827,21673004,0,101,1,1
102576,85775,608572996,"West Seattle Alaska Junction","LOCAL",0,7214816,21673004,0,101,1,1
102576,85775,608573006,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608573026,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
102576,85775,608573036,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
102576,85775,608573046,"West Seattle Alaska Junction","LOCAL",0,7214825,21673004,0,101,1,1
102576,85775,608573056,"West Seattle Alaska Junction","LOCAL",0,7214817,21673004,0,101,1,1
102576,85775,608573096,"West Seattle Alaska Junction","LOCAL",0,7214888,21673004,0,101,1,1
102576,85775,608573116,"West Seattle Alaska Junction","LOCAL",0,7214825,21673004,0,101,1,1
102576,85775,608573126,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608573136,"West Seattle Alaska Junction","LOCAL",0,7214817,21673004,0,101,1,1
102576,85775,608573146,"West Seattle Alaska Junction","LOCAL",0,7214819,21673004,0,101,1,1
102576,85775,608573206,"West Seattle Alaska Junction","LOCAL",0,7214826,21673004,0,101,1,1
102576,85775,608573216,"West Seattle Alaska Junction","LOCAL",0,7214820,21673004,0,101,1,1
102576,85775,608573226,"West Seattle Alaska Junction","LOCAL",0,7214826,21673004,0,101,1,1
102576,85775,608573236,"South Lake Union Downtown Seattle","LOCAL",1,7214826,10673006,0,101,1,1
102576,85775,608573246,"South Lake Union Downtown Seattle","LOCAL",1,7214827,10673006,0,101,1,1
102576,85775,608573266,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608573286,"West Seattle Alaska Junction","LOCAL",0,7214812,21673004,0,101,1,1
102576,85775,608573316,"West Seattle Alaska Junction","LOCAL",0,7214882,21673004,0,101,1,1
102576,85775,608573326,"West Seattle Alaska Junction","LOCAL",0,7214828,21673004,0,101,1,1
102576,85775,608573366,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608573376,"West Seattle Alaska Junction","LOCAL",0,7214821,21673004,0,101,1,1
102576,85775,608573396,"West Seattle Alaska Junction","LOCAL",0,7214822,21673004,0,101,1,1
102576,85775,608573406,"West Seattle Alaska Junction","LOCAL",0,7214813,21673004,0,101,1,1
102576,85775,608573426,"West Seattle Alaska Junction","LOCAL",0,7214824,21673004,0,101,1,1
102576,85775,608573446,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
102576,85775,608573466,"West Seattle Alaska Junction","LOCAL",0,7214892,21673004,0,101,1,1
102576,85775,608573486,"West Seattle Alaska Junction","LOCAL",0,7214890,21673004,0,101,1,1
102576,85775,608573506,"West Seattle Alaska Junction","LOCAL",0,7214825,21673004,0,101,1,1
102576,85775,608573516,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608573546,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608573556,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608573576,"South Lake Union Downtown Seattle","LOCAL",1,7214828,10673006,0,101,1,1
102576,85775,608573596,"West Seattle Alaska Junction","LOCAL",0,7214823,21673004,0,101,1,1
102576,85775,608573616,"West Seattle Alaska Junction","LOCAL",0,7214818,21673004,0,101,1,1
102576,85775,608573636,"West Seattle Alaska Junction","LOCAL",0,7214826,21673004,0,101,1,1
102576,85775,608573646,"South Lake Union Downtown Seattle","LOCAL",1,7214816,10673006,0,101,1,1
102576,85775,608573656,"West Seattle Alaska Junction","LOCAL",0,7214816,21673004,0,101,1,1
102576,85775,608573666,"West Seattle Alaska Junction","LOCAL",0,7214826,21673004,0,101,1,1
102576,85775,608573676,"South Lake Union Downtown Seattle","LOCAL",1,7214826,10673006,0,101,1,1
102576,85775,608573706,"West Seattle Alaska Junction","LOCAL",0,7214891,21673004,0,101,1,1
102576,85775,608573716,"West Seattle Alaska Junction","LOCAL",0,7214815,21673004,0,101,1,1
100223,85775,608577736,"To Route 43 Via Broadway","LOCAL",0,7214775,11043005,0,101,1,1
100223,85775,608581146,"University District Montlake","LOCAL",0,7214866,11043006,0,101,1,1
102576,85775,608581396,"West Seattle Alaska Junction","LOCAL",0,7214830,21673004,0,101,1,1
102576,85775,608581406,"West Seattle Alaska Junction","LOCAL",0,7214823,21673004,0,101,1,1
102576,85775,608581436,"West Seattle Alaska Junction","LOCAL",0,7214814,21673004,0,101,1,1
102576,85775,608581446,"West Seattle Alaska Junction","LOCAL",0,7214887,21673004,0,101,1,1
100447,85775,608581486,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608581506,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608581516,"U-District Station Capitol Hill","LOCAL",0,7214836,11049009,0,101,1,1
100447,85775,608581526,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608581536,"U-District Station Capitol Hill","LOCAL",0,7214836,11049009,0,101,1,1
100447,85775,608581546,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608581556,"U-District Station Capitol Hill","LOCAL",0,7214836,11049009,0,101,1,1
100447,85775,608581566,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608581576,"U-District Station Capitol Hill","LOCAL",0,7214836,11049009,0,101,1,1
100447,85775,608581586,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608581606,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608581616,"U-District Station Capitol Hill","LOCAL",0,7214795,11049009,0,101,1,1
100447,85775,608581626,"Downtown Seattle Broadway","LOCAL",1,7214796,20049011,0,101,1,1
100447,85775,608581666,"Downtown Seattle Broadway","LOCAL",1,7214794,20049011,0,101,1,1
100447,85775,608581706,"Downtown Seattle Broadway","LOCAL",1,7214790,20049011,0,101,1,1
100447,85775,608581746,"Downtown Seattle Broadway","LOCAL",1,7214740,20049011,0,101,1,1
100447,85775,608581886,"Downtown Seattle Broadway","LOCAL",1,7214789,20049011,0,101,1,1
100447,85775,608581956,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608581966,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608581976,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608581986,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608581996,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608582006,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608582016,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608582026,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608582036,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608582046,"U-District Station Capitol Hill","LOCAL",0,7214794,11049009,0,101,1,1
100447,85775,608582056,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608582066,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608582076,"Downtown Seattle Broadway","LOCAL",1,7214835,20049011,0,101,1,1
100447,85775,608582106,"Downtown Seattle Broadway","LOCAL",1,7214793,20049011,0,101,1,1
100447,85775,608582266,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608582276,"U-District Station Capitol Hill","LOCAL",0,7214871,11049009,0,101,1,1
100447,85775,608582286,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608582296,"U-District Station Capitol Hill","LOCAL",0,7214871,11049009,0,101,1,1
100447,85775,608582306,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608582316,"U-District Station Capitol Hill","LOCAL",0,7214871,11049009,0,101,1,1
100447,85775,608582326,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608582336,"U-District Station Capitol Hill","LOCAL",0,7214871,11049009,0,101,1,1
100447,85775,608582346,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608582366,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582376,"U-District Station Capitol Hill","LOCAL",0,7214836,11049009,0,101,1,1
100447,85775,608582386,"Downtown Seattle Broadway","LOCAL",1,7214795,20049011,0,101,1,1
100447,85775,608582456,"Downtown Seattle Broadway","LOCAL",1,7214741,20049011,0,101,1,1
100447,85775,608582516,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582536,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582546,"U-District Station Capitol Hill","LOCAL",0,7214872,11049009,0,101,1,1
100447,85775,608582556,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582566,"U-District Station Capitol Hill","LOCAL",0,7214872,11049009,0,101,1,1
100447,85775,608582576,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582586,"U-District Station Capitol Hill","LOCAL",0,7214872,11049009,0,101,1,1
100447,85775,608582596,"Downtown Seattle Broadway","LOCAL",1,7214836,20049008,0,101,1,1
100447,85775,608582616,"Downtown Seattle Broadway","LOCAL",1,7214795,20049008,0,101,1,1
100447,85775,608582656,"Downtown Seattle Broadway","LOCAL",1,7214791,20049011,0,101,1,1
100263,85775,608582766,"Rainier Beach Via Rainier Ave S","LOCAL",0,7214836,21007002,0,101,1,1
100447,85775,608582796,"Downtown Seattle Broadway","LOCAL",1,7214790,20049011,0,101,1,1
100447,85775,608582926,"U-District Station Capitol Hill","LOCAL",0,7214872,11049009,0,101,1,1
100447,85775,608582936,"Downtown Seattle Broadway","LOCAL",1,7214836,20049011,0,101,1,1
100447,85775,608583046,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608583066,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608583076,"U-District Station Capitol Hill","LOCAL",0,7214795,11049009,0,101,1,1
100447,85775,608583086,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608583096,"U-District Station Capitol Hill","LOCAL",0,7214795,11049009,0,101,1,1
100447,85775,608583106,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608583116,"U-District Station Capitol Hill","LOCAL",0,7214795,11049009,0,101,1,1
100447,85775,608583126,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608583136,"U-District Station Capitol Hill","LOCAL",0,7214795,11049009,0,101,1,1
100447,85775,608583146,"Downtown Seattle Broadway","LOCAL",1,7214796,20049008,0,101,1,1
100447,85775,608583166,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608583176,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608583186,"Downtown Seattle Broadway","LOCAL",1,7214794,20049011,0,101,1,1
100447,85775,608583436,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608583446,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608583456,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608583596,"Downtown Seattle Broadway","LOCAL",1,7214797,20049011,0,101,1,1
100447,85775,608583636,"Downtown Seattle Broadway","LOCAL",1,7214792,20049011,0,101,1,1
100447,85775,608583676,"Downtown Seattle Broadway","LOCAL",1,7214792,20049011,0,101,1,1
100447,85775,608583806,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608583816,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608583826,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608583836,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608583846,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608583856,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608583866,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608583876,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608583896,"Downtown Seattle Broadway","LOCAL",1,7214872,20049008,0,101,1,1
100447,85775,608583906,"U-District Station Capitol Hill","LOCAL",0,7214871,11049009,0,101,1,1
100447,85775,608583926,"Downtown Seattle Broadway","LOCAL",1,7214741,20049011,0,101,1,1
100447,85775,608583966,"Downtown Seattle Broadway","LOCAL",1,7214787,20049011,0,101,1,1
100263,85775,608583986,"Downtown Seattle Via Rainier Ave S","LOCAL",1,7214787,10007014,0,101,1,1
100447,85775,608584126,"Downtown Seattle Broadway","LOCAL",1,7214836,20049011,0,101,1,1
100447,85775,608584536,"Downtown Seattle Broadway","LOCAL",1,7214788,20049011,0,101,1,1
100447,85775,608584596,"Downtown Seattle Broadway","LOCAL",1,7214797,20049011,0,101,1,1
100447,85775,608584636,"Downtown Seattle Broadway","LOCAL",1,7214797,20049013,0,101,1,1
100447,85775,608584856,"U-District Station Capitol Hill","LOCAL",0,7214794,11049009,0,101,1,1
100447,85775,608584866,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608584876,"U-District Station Capitol Hill","LOCAL",0,7214794,11049009,0,101,1,1
100447,85775,608584886,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608584896,"U-District Station Capitol Hill","LOCAL",0,7214794,11049009,0,101,1,1
100447,85775,608584906,"Downtown Seattle Broadway","LOCAL",1,7214835,20049008,0,101,1,1
100447,85775,608584926,"Downtown Seattle Broadway","LOCAL",1,7214871,20049008,0,101,1,1
100447,85775,608584936,"U-District Station Capitol Hill","LOCAL",0,7214835,11049009,0,101,1,1
100447,85775,608584966,"Downtown Seattle Broadway","LOCAL",1,7214858,20049011,0,101,1,1
100263,85775,608584976,"Rainier Beach Via Rainier Ave S","LOCAL",0,7214858,21007002,0,101,1,1
100447,85775,608585006,"Downtown Seattle Broadway","LOCAL",1,7214788,20049011,0,101,1,1
100447,85775,608585466,"Downtown Seattle Broadway","LOCAL",1,7214796,20049013,0,101,1,1
100447,85775,608585566,"Downtown Seattle Broadway","LOCAL",1,7214794,20049008,0,101,1,1
100447,85775,608585576,"U-District Station Capitol Hill","LOCAL",0,7214796,11049009,0,101,1,1
100447,85775,608585586,"Downtown Seattle Broadway","LOCAL",1,7214871,20049013,0,101,1,1
100447,85775,608585596,"U-District Station Capitol Hill","LOCAL",0,7214794,11049009,0,101,1,1
100447,85775,608585606,"Downtown Seattle Broadway","LOCAL",1,7214787,20049011,0,101,1,1
100447,85775,608585706,"Downtown Seattle Broadway","LOCAL",1,7214792,20049011,0,101,1,1
100447,85775,608585746,"Downtown Seattle Broadway","LOCAL",1,7214786,20049013,0,101,1,1
100447,85775,608585756,"Downtown Seattle Broadway","LOCAL",1,7214795,20049013,0,101,1,1
100447,85775,608585766,"Downtown Seattle Broadway","LOCAL",1,7214790,20049013,0,101,1,1
100223,85775,608585926,"To Route 43 Via Broadway","LOCAL",0,7214779,11043005,0,101,1,1
100447,85775,608593326,"To Route 49 Via Broadway","LOCAL",0,7214791,11049015,0,101,1,1
100223,85775,608593606,"To Route 43 Via Broadway","LOCAL",0,7214778,11043005,0,101,1,1
100223,85775,608593626,"To Route 43 Via Broadway","LOCAL",0,7214893,11043005,0,101,1,1
100223,85775,608594466,"To Route 43 Via Broadway","LOCAL",0,7214783,11043005,0,101,1,1
100219,85775,608597686,"Downtown Seattle","LOCAL",0,7214770,21004022,0,101,1,1
100223,85775,608597886,"Capitol Hill University Of Washington Medical Center","LOCAL",1,7214783,20043008,0,101,1,1
100223,85775,608597916,"Capitol Hill University Of Washington Medical Center","LOCAL",1,7214869,20043008,0,101,1,1
102576,85775,608598346,"West Seattle Alaska Junction","LOCAL",0,7214827,21673004,0,101,1,1
102576,85775,608598356,"South Lake Union Downtown Seattle","LOCAL",1,7214814,10673006,0,101,1,1
102576,85775,608598366,"South Lake Union Downtown Seattle","LOCAL",1,7214826,10673006,0,101,1,1
102576,85775,608598386,"West Seattle Alaska Junction","LOCAL",0,7214828,21673004,0,101,1,1
100447,13213,608608826,"Downtown Seattle Broadway","LOCAL",1,7214615,20049008,0,101,1,1
